WGTP,PWGTP,NOC,PERNP,AGEP,CPLT,COW,QTRBIR,SEX,HHL,TEN,RAC1P,SCHL,JWTRNS,ST,
69,69,0,30000,25,0,1,4,2,1,3,1,18,1,26,
69,84,0,5000,42,0,1,2,1,1,3,1,23,1,26,
33,34,0,0,68,1,1,2,1,1,2,1,21,0,26,
33,30,0,0,66,1,0,2,2,1,2,1,20,0,26,
48,48,0,78000,62,0,2,4,2,1,1,9,22,1,26,
100,99,3,10000,39,3,2,1,2,1,1,1,22,1,26,
100,109,3,240,41,3,1,3,1,1,1,1,1,0,26,
100,84,3,0,16,3,0,4,2,1,1,1,12,0,26,
100,124,3,-10001,7,3,0,3,1,1,1,1,4,0,26,
100,86,3,0,17,3,0,4,2,1,1,1,13,0,26,
52,52,0,489000,58,1,1,1,1,1,1,1,23,11,26,
52,57,0,0,58,1,0,1,2,1,1,1,21,0,26,
77,77,0,100000,60,1,1,4,2,1,1,1,21,11,26,
77,85,0,150000,60,1,1,1,1,1,1,1,21,11,26,
194,194,2,57000,37,0,3,4,1,1,1,1,22,1,26,
194,231,2,-10001,10,0,0,2,1,1,1,1,6,0,26,
194,130,2,-10001,8,0,0,3,2,1,1,1,4,0,26,
46,46,0,0,69,1,0,3,1,1,2,1,20,0,26,
46,48,0,200,69,1,3,2,2,1,2,1,22,0,26,
87,87,0,0,80,0,0,4,1,1,3,1,22,0,26,
95,94,0,0,95,0,0,4,2,3,1,2,16,0,26,
95,159,0,0,69,0,3,3,2,3,1,2,19,0,26,
8,8,0,40700,57,1,1,2,1,1,1,1,16,0,26,
8,10,0,59000,52,1,1,2,2,1,1,1,21,1,26,
80,80,2,0,37,1,4,1,1,1,1,1,22,0,26,
80,112,2,48000,38,1,3,2,2,1,1,1,22,1,26,
80,104,2,-10001,7,1,0,4,2,1,1,1,3,0,26,
80,102,2,-10001,3,1,0,3,2,1,1,1,1,0,26,
160,161,0,5000,47,0,6,1,2,1,2,1,21,11,26,
113,113,0,2500,59,1,6,3,2,1,1,1,16,11,26,
113,106,0,60000,55,1,1,2,1,1,1,1,16,1,26,
113,128,0,0,19,1,1,3,2,1,1,1,16,0,26,
228,229,0,0,53,0,0,4,2,1,3,2,19,0,26,
121,121,0,0,73,1,0,4,1,2,1,9,16,0,26,
121,109,0,0,65,1,0,3,2,2,1,9,16,0,26,
21,21,0,0,95,1,0,1,1,1,2,1,11,0,26,
21,21,0,0,95,1,0,2,2,1,2,1,14,0,26,
21,24,0,0,69,1,0,2,2,1,2,1,19,0,26,
98,97,1,15000,37,3,1,3,1,1,4,1,16,1,26,
98,79,1,12000,32,3,1,2,2,1,4,1,16,1,26,
98,87,1,-10001,11,3,0,4,1,1,4,1,8,0,26,
84,84,3,36000,37,1,1,2,2,1,3,2,19,1,26,
84,56,3,38000,37,1,1,3,1,1,3,2,16,1,26,
84,105,3,-10001,2,1,0,1,1,1,3,2,0,0,26,
84,60,3,-10001,13,1,0,3,1,1,3,2,9,0,26,
84,60,3,-10001,9,1,0,4,1,1,3,2,7,0,26,
20,19,2,60000,34,1,4,4,1,1,1,1,19,1,26,
20,16,2,0,36,1,0,2,2,1,1,1,18,0,26,
20,21,2,-10001,6,1,0,2,2,1,1,1,3,0,26,
20,27,2,-10001,4,1,0,3,1,1,1,1,2,0,26,
220,220,0,50000,23,1,3,3,2,1,1,1,20,1,26,
220,151,0,38000,23,1,1,4,1,1,1,1,19,1,26,
24,25,0,0,69,1,1,4,2,1,2,1,20,0,26,
24,27,0,0,70,1,0,1,1,1,2,1,16,0,26,
29,29,0,0,82,1,0,1,1,1,2,1,16,0,26,
29,46,0,0,79,1,0,3,2,1,2,1,16,0,26,
226,227,0,70000,43,3,1,1,2,1,2,2,19,0,26,
226,127,0,75000,50,3,5,2,1,1,2,2,16,1,26,
226,151,0,0,54,3,0,4,1,1,2,2,16,0,26,
226,172,0,0,55,3,0,4,1,1,2,2,19,0,26,
226,459,0,35000,34,3,1,3,2,1,2,2,19,1,26,
226,165,0,0,72,3,0,4,1,1,2,2,19,0,26,
105,105,1,10400,42,0,1,2,2,1,2,1,20,1,26,
105,96,1,0,16,0,0,1,2,1,2,1,12,0,26,
236,235,1,118000,51,0,1,3,2,1,1,1,22,1,26,
236,190,1,-10001,15,0,0,2,2,1,1,1,12,0,26,
131,131,0,74000,57,1,1,3,1,1,1,1,16,1,26,
131,135,0,5600,56,1,3,4,2,1,1,1,16,1,26,
100,100,3,38000,32,1,1,1,2,1,1,1,20,1,26,
100,87,3,78000,46,1,1,4,1,1,1,1,16,1,26,
100,109,3,-10001,12,1,0,1,1,1,1,1,8,0,26,
100,168,3,-10001,12,1,0,4,2,1,1,9,8,0,26,
100,169,3,-10001,10,1,0,3,2,1,1,9,6,0,26,
100,102,3,-10001,7,1,0,1,2,1,1,1,4,0,26,
101,101,0,0,66,0,0,1,2,1,3,1,11,0,26,
14,14,0,0,75,0,1,1,2,1,2,1,19,0,26,
14,33,0,28000,30,0,1,2,2,1,2,1,19,1,26,
14,26,0,25000,29,0,1,4,1,1,2,1,15,1,26,
95,95,1,23000,27,3,1,1,2,1,3,1,19,0,26,
95,63,1,0,28,3,0,3,1,1,3,1,19,0,26,
95,136,1,-10001,0,3,0,1,2,1,3,1,0,0,26,
48,48,0,0,73,1,1,2,2,1,1,2,22,0,26,
48,51,0,16700,76,1,6,4,1,1,1,2,17,1,26,
205,205,0,11900,23,3,7,3,2,1,3,1,16,1,26,
205,120,0,265000,43,3,1,2,1,1,3,1,21,1,26,
205,165,0,-10001,14,3,0,1,1,1,3,1,10,0,26,
40,40,0,0,69,1,1,3,1,1,2,1,18,0,26,
40,38,0,2300,67,1,3,3,2,1,2,1,16,1,26,
12,12,0,489000,53,0,1,4,2,1,1,1,23,10,26,
82,81,0,0,74,0,0,1,1,1,3,1,22,0,26,
75,76,0,20,65,1,1,3,2,3,1,1,22,0,26,
75,65,0,0,72,1,0,1,1,3,1,1,22,0,26,
75,59,0,0,91,1,0,3,2,3,1,1,21,0,26,
176,175,1,110000,31,1,1,2,1,1,1,1,20,1,26,
176,190,1,60000,31,1,1,2,2,1,1,1,20,9,26,
176,214,1,-10001,1,1,0,3,2,1,1,1,0,0,26,
82,82,0,0,61,0,2,4,2,1,2,1,21,0,26,
79,79,2,60000,41,1,1,1,1,1,1,1,21,1,26,
79,55,2,75000,39,1,3,3,2,1,1,1,22,1,26,
79,47,2,-10001,9,1,0,4,1,1,1,1,7,0,26,
79,35,2,-10001,6,1,0,1,2,1,1,1,3,0,26,
43,44,0,40000,60,0,1,4,2,1,1,9,21,1,26,
43,71,0,0,28,0,0,3,2,1,1,9,1,0,26,
43,72,0,47900,59,0,1,4,1,1,1,1,16,1,26,
14,13,0,0,62,0,1,1,1,1,4,1,16,0,26,
81,80,0,50000,63,0,2,1,1,1,2,2,18,1,26,
72,73,0,80000,36,0,1,3,1,1,1,1,21,1,26,
40,40,0,0,68,0,1,1,1,1,1,1,16,0,26,
21,21,0,52000,58,0,1,3,1,1,3,9,19,1,26,
97,97,0,4500,60,1,7,2,1,1,2,2,18,2,26,
97,142,0,8000,59,1,1,3,2,1,2,2,19,0,26,
171,171,0,51000,63,1,1,1,1,1,2,2,19,1,26,
171,122,0,17200,62,1,1,4,2,1,2,2,16,1,26,
33,34,0,11400,57,0,1,2,1,1,1,1,19,10,26,
248,249,0,0,81,1,0,3,1,1,2,1,17,0,26,
248,261,0,0,78,1,0,3,2,1,2,1,19,0,26,
353,353,0,198000,52,1,1,1,1,1,1,1,22,1,26,
353,349,0,12000,50,1,3,3,2,1,1,1,21,1,26,
73,73,0,0,63,0,0,4,2,1,1,1,21,0,26,
89,90,0,4000,47,1,1,2,2,1,1,1,18,1,26,
89,88,0,57000,42,1,1,2,1,1,1,1,19,11,26,
266,266,1,32000,27,0,1,1,2,1,3,2,21,0,26,
266,139,1,-10001,3,0,0,4,2,1,3,2,2,0,26,
130,130,2,31000,26,1,4,2,1,1,1,1,16,1,26,
130,112,2,28000,27,1,1,4,2,1,1,1,16,1,26,
130,93,2,-10001,10,1,0,2,1,1,1,1,7,0,26,
130,92,2,-10001,6,1,0,4,1,1,1,1,3,0,26,
130,2,2,10000,20,1,1,2,2,1,1,1,16,2,26,
27,27,0,30000,80,1,1,4,1,1,1,9,16,1,26,
27,20,0,6000,68,1,1,1,2,1,1,1,16,0,26,
11,11,0,0,68,1,0,4,2,2,1,1,19,0,26,
11,11,0,0,69,1,0,4,1,2,1,1,19,0,26,
18,19,0,0,75,1,0,4,1,1,1,1,18,0,26,
18,24,0,0,77,1,0,2,2,1,1,1,15,0,26,
41,41,0,80000,49,0,2,1,1,1,2,1,22,1,26,
88,87,0,0,88,0,0,3,2,1,2,1,16,0,26,
88,69,0,0,62,0,0,1,1,1,2,1,18,0,26,
41,41,0,40000,36,1,1,3,2,1,2,1,20,1,26,
41,68,0,130000,36,1,1,2,1,1,2,1,20,1,26,
3,3,1,0,46,1,0,3,2,1,1,9,16,0,26,
3,11,1,0,41,1,1,4,1,1,1,1,17,0,26,
3,6,1,0,25,1,0,1,2,1,1,9,16,0,26,
3,4,1,4000,20,1,1,3,1,1,1,9,14,0,26,
3,4,1,-10001,14,1,0,4,1,1,1,9,10,0,26,
3,24,1,-10001,0,1,0,4,1,1,1,9,0,0,26,
3,27,1,1000,20,1,1,1,2,1,1,9,16,0,26,
122,122,0,0,59,0,1,2,2,1,3,2,20,0,26,
96,95,0,95000,48,0,3,3,1,1,1,1,19,1,26,
96,120,0,12000,22,0,3,2,1,1,1,1,21,1,26,
54,54,2,70000,38,1,3,4,2,1,1,1,22,1,26,
54,52,2,113000,39,1,1,2,1,1,1,1,21,11,26,
54,47,2,-10001,8,1,0,2,2,1,1,1,5,0,26,
54,48,2,-10001,5,1,0,1,1,1,1,1,2,0,26,
143,143,0,0,85,0,0,3,2,1,3,1,21,0,26,
250,250,0,71000,35,1,1,2,1,2,1,9,19,1,26,
250,237,0,80000,34,1,1,4,2,2,1,9,19,1,26,
89,89,0,97000,56,0,4,3,2,1,1,1,21,11,26,
106,105,0,48000,36,0,1,3,1,1,3,1,17,1,26,
243,242,0,68000,34,0,1,1,1,1,3,9,19,0,26,
83,83,0,114000,35,2,1,4,1,1,2,1,22,1,26,
83,82,0,0,37,2,2,4,1,1,2,1,22,0,26,
119,119,1,32000,45,1,7,2,1,5,2,1,13,1,26,
119,87,1,0,47,1,0,1,2,5,2,1,1,0,26,
119,109,1,12000,22,1,1,2,1,5,2,1,16,1,26,
119,104,1,5400,18,1,1,2,1,5,2,1,16,1,26,
119,117,1,-10001,11,1,0,1,2,5,2,1,8,0,26,
119,172,1,0,49,1,0,1,1,5,2,1,1,0,26,
84,84,0,0,76,1,0,1,1,1,2,1,22,0,26,
84,107,0,0,75,1,0,4,2,1,2,1,22,0,26,
55,55,0,0,68,1,0,2,2,1,1,1,21,0,26,
55,47,0,0,68,1,0,4,1,1,1,1,21,0,26,
42,42,1,36000,38,3,1,4,2,1,3,1,20,1,26,
42,35,1,20000,46,3,1,1,1,1,3,1,22,1,26,
42,45,1,-10001,6,3,0,4,2,1,3,1,1,0,26,
112,112,0,0,80,0,0,2,2,1,1,1,16,0,26,
21,22,2,25000,44,1,1,2,1,1,3,1,20,1,26,
21,25,2,50000,39,1,1,4,2,1,3,3,22,1,26,
21,25,2,600,17,1,1,4,1,1,3,3,14,1,26,
21,29,2,-10001,14,1,0,4,1,1,3,3,11,0,26,
102,102,0,0,81,1,0,4,1,1,2,1,22,0,26,
102,95,0,0,82,1,0,1,2,1,2,1,20,0,26,
84,84,0,0,71,1,0,1,1,1,1,1,21,0,26,
84,94,0,0,67,1,0,2,2,1,1,1,20,0,26,
26,25,0,0,74,0,0,4,1,1,2,1,21,0,26,
26,41,0,0,57,0,0,2,1,1,2,1,16,0,26,
95,95,0,65000,45,0,2,3,2,1,4,1,16,1,26,
125,125,0,0,69,0,7,4,1,1,2,1,16,0,26,
125,188,0,0,70,0,0,4,1,1,2,1,16,0,26,
58,59,2,51000,41,1,3,3,1,1,1,1,18,1,26,
58,71,2,59000,39,1,2,4,2,1,1,1,18,11,26,
58,110,2,20000,18,1,1,4,1,1,1,1,19,1,26,
58,66,2,-10001,15,1,0,2,1,1,1,1,12,0,26,
58,64,2,-10001,11,1,0,2,1,1,1,1,8,0,26,
65,65,0,130000,58,0,2,3,2,1,2,2,21,11,26,
65,51,0,42900,23,0,1,2,1,1,2,2,15,11,26,
65,97,0,-10001,3,0,0,1,2,1,2,2,1,0,26,
65,106,0,0,23,0,4,2,2,1,2,2,20,0,26,
142,142,0,120000,56,1,1,4,1,1,1,1,15,1,26,
142,85,0,10000,56,1,1,2,2,1,1,1,17,1,26,
97,97,2,12000,24,3,1,3,1,1,2,1,14,1,26,
97,137,2,0,24,3,1,2,2,1,2,1,16,0,26,
97,142,2,-10001,2,3,0,2,2,1,2,1,0,0,26,
97,188,2,-10001,6,3,0,1,2,1,2,1,3,0,26,
142,142,0,0,86,0,0,2,2,1,2,1,21,0,26,
63,63,0,0,62,1,0,3,1,1,2,1,16,0,26,
63,79,0,0,57,1,1,2,2,1,2,1,16,0,26,
63,51,0,0,32,1,0,2,2,1,2,1,16,0,26,
63,76,0,0,29,1,0,2,2,1,2,1,16,0,26,
164,164,0,0,78,0,3,3,2,1,1,1,22,0,26,
164,146,0,8700,23,0,1,2,1,1,1,1,20,1,26,
164,32,0,9400,22,0,1,4,2,1,1,9,16,1,26,
26,25,0,24840,41,3,2,3,2,1,3,9,22,1,26,
26,72,0,30000,43,3,2,1,1,1,3,1,19,1,26,
176,176,0,145000,56,0,1,4,1,1,3,1,21,12,26,
115,115,1,43000,30,3,1,4,2,1,3,1,20,11,26,
115,33,1,20000,28,3,1,2,1,1,3,3,18,0,26,
115,37,1,-10001,4,3,0,1,2,1,3,9,1,0,26,
7,8,0,0,83,0,0,2,2,1,2,1,16,0,26,
77,77,0,52000,56,0,1,2,1,1,2,1,18,1,26,
26,26,0,52000,67,1,2,3,1,1,2,1,21,12,26,
26,31,0,0,68,1,0,4,2,1,2,1,17,0,26,
78,78,0,90000,59,1,1,1,2,1,2,1,20,11,26,
78,149,0,25000,59,1,3,4,1,1,2,2,21,1,26,
294,294,3,65000,36,1,1,1,1,2,1,8,12,1,26,
294,126,3,12000,32,1,1,4,2,2,1,1,16,1,26,
294,166,3,-10001,13,1,0,2,2,2,1,9,10,0,26,
294,164,3,-10001,8,1,0,1,2,2,1,9,5,0,26,
294,246,3,-10001,7,1,0,3,1,2,1,9,3,0,26,
69,69,0,0,83,1,0,2,2,1,2,1,16,0,26,
69,64,0,0,85,1,0,3,1,1,2,1,16,0,26,
96,96,0,35700,56,1,1,3,2,1,1,1,21,1,26,
96,114,0,52000,61,1,7,1,1,1,1,1,16,10,26,
96,115,0,20900,19,1,1,1,1,1,1,1,16,10,26,
26,26,0,77000,57,1,4,3,2,1,2,1,23,1,26,
26,28,0,12800,67,1,3,1,1,1,2,1,19,1,26,
26,39,0,30000,28,1,5,3,1,1,2,1,16,1,26,
135,135,0,0,86,0,0,3,1,1,2,1,16,0,26,
38,38,2,16000,33,1,6,1,2,1,3,1,17,1,26,
38,31,2,16000,33,1,6,3,1,1,3,1,16,1,26,
38,30,2,-10001,13,1,0,4,1,1,3,1,10,0,26,
38,28,2,-10001,8,1,0,1,1,1,3,1,5,0,26,
129,130,2,52800,51,1,2,2,1,1,4,1,22,10,26,
129,138,2,4000,44,1,6,2,2,1,4,1,21,11,26,
129,224,2,30,22,1,4,2,2,1,4,1,21,0,26,
129,97,2,1100,17,1,1,3,1,1,4,1,16,0,26,
129,160,2,-10001,13,1,0,3,1,1,4,1,11,0,26,
77,77,2,10000,35,1,1,2,2,1,1,1,21,0,26,
77,87,2,200000,35,1,7,3,1,1,1,1,21,1,26,
77,113,2,-10001,2,1,0,3,1,1,1,1,0,0,26,
77,106,2,-10001,0,1,0,1,2,1,1,1,0,0,26,
114,114,0,1500,67,0,6,4,1,3,1,1,21,0,26,
114,158,0,45000,57,0,2,2,1,3,1,1,22,1,26,
215,215,0,87000,45,0,1,1,1,1,1,9,21,11,26,
136,136,1,0,47,1,0,1,2,1,3,1,18,0,26,
136,141,1,46000,54,1,1,2,1,1,3,1,19,1,26,
136,100,1,0,19,1,0,3,2,1,3,1,12,0,26,
136,100,1,5000,19,1,1,3,2,1,3,1,16,1,26,
136,108,1,0,17,1,1,4,2,1,3,1,16,0,26,
14,15,0,0,64,1,0,3,1,1,1,1,18,0,26,
14,13,0,0,68,1,0,2,2,1,1,1,16,0,26,
132,132,0,185000,62,1,1,3,1,3,2,1,22,11,26,
132,117,0,11000,61,1,6,2,2,3,2,1,19,1,26,
86,86,0,19200,75,1,1,3,1,1,1,1,19,1,26,
86,73,0,37200,64,1,3,3,2,1,1,1,16,1,26,
39,40,0,0,81,1,0,3,1,1,2,1,16,0,26,
39,25,0,0,79,1,0,4,2,1,2,1,16,0,26,
339,339,0,50000,37,3,2,3,2,1,3,1,24,11,26,
339,342,0,0,38,3,1,2,1,1,3,2,14,0,26,
124,125,0,100000,27,3,1,1,1,3,1,1,21,1,26,
124,128,0,70000,25,3,1,3,2,3,1,1,21,1,26,
91,90,0,107000,58,1,1,4,1,1,2,1,18,1,26,
91,71,0,48000,57,1,2,4,2,1,2,1,18,1,26,
97,98,0,0,74,0,0,1,2,1,2,2,19,0,26,
97,120,0,14000,56,0,1,4,1,1,2,2,18,0,26,
55,55,0,175000,54,0,2,2,1,1,1,1,22,1,26,
26,26,0,0,77,2,6,4,2,1,1,1,19,0,26,
26,22,0,0,74,2,0,4,2,1,1,9,19,0,26,
36,36,1,57000,38,1,2,2,2,1,1,1,22,1,26,
36,71,1,50000,47,1,1,2,1,1,1,6,21,1,26,
36,50,1,-10001,4,1,0,4,1,1,1,9,2,0,26,
59,59,0,3400,62,0,7,4,2,1,3,1,16,1,26,
51,51,0,0,71,0,0,2,2,2,2,1,16,0,26,
166,166,2,4000,44,3,2,1,2,2,1,1,21,1,26,
166,220,2,80000,49,3,1,4,1,2,1,1,19,11,26,
166,217,2,-10001,5,3,0,1,1,2,1,1,2,0,26,
166,231,2,-10001,4,3,0,2,2,2,1,1,1,0,26,
166,434,2,1400,22,3,6,3,2,2,1,9,19,11,26,
31,30,2,20000,36,1,1,1,2,1,1,9,19,1,26,
31,184,2,25000,38,1,1,4,1,1,1,1,21,0,26,
31,26,2,-10001,13,1,0,4,2,1,1,9,9,0,26,
31,27,2,-10001,11,1,0,1,1,1,1,9,8,0,26,
60,60,0,106000,54,0,4,4,1,1,1,1,21,1,26,
44,43,0,0,57,0,1,4,1,1,3,1,16,0,26,
86,85,0,26200,21,0,1,3,1,4,2,6,19,0,26,
86,70,0,7000,21,0,1,3,1,4,2,6,19,11,26,
46,46,0,0,74,0,0,3,1,3,2,1,1,0,26,
31,30,0,28000,61,1,1,2,2,1,1,1,21,1,26,
31,33,0,28000,62,1,6,1,1,1,1,1,21,1,26,
125,125,0,50000,50,1,1,4,1,1,3,9,16,11,26,
125,110,0,11600,48,1,1,4,2,1,3,1,16,1,26,
25,24,0,0,72,0,0,1,2,1,2,1,18,0,26,
25,52,0,33000,32,0,2,4,1,1,2,1,18,1,26,
136,136,0,0,72,1,0,2,1,1,3,1,16,0,26,
136,146,0,0,77,1,2,2,2,1,3,1,16,0,26,
102,101,2,90000,47,1,5,1,1,2,1,1,21,1,26,
102,52,2,70000,41,1,5,3,2,2,1,8,22,1,26,
102,52,2,-10001,10,1,0,3,1,2,1,9,8,0,26,
102,52,2,-10001,9,1,0,4,1,2,1,9,6,0,26,
275,275,0,0,58,0,0,1,1,1,1,2,17,0,26,
105,105,0,0,64,0,3,2,2,1,2,1,20,0,26,
139,138,0,20000,43,1,1,4,1,1,3,1,22,0,26,
139,100,0,50000,34,1,1,3,2,1,3,1,22,1,26,
23,23,0,0,65,0,1,4,1,1,2,1,16,0,26,
54,54,0,0,67,0,1,4,2,1,2,1,21,0,26,
25,25,0,36000,26,0,1,4,1,1,3,1,16,1,26,
24,24,0,0,69,1,6,2,1,1,1,1,22,0,26,
24,22,0,0,71,1,6,3,2,1,1,1,22,0,26,
26,25,2,40000,43,1,6,3,1,1,1,1,16,1,26,
26,25,2,55000,41,1,1,4,2,1,1,1,19,1,26,
26,21,2,-10001,3,1,0,3,1,1,1,1,2,0,26,
26,50,2,-10001,0,1,0,3,2,1,1,1,0,0,26,
72,73,0,0,67,1,8,4,1,1,2,1,21,0,26,
72,95,0,30000,61,1,1,3,2,1,2,1,22,1,26,
72,93,0,45000,31,1,1,2,2,1,2,1,21,1,26,
88,88,0,93000,26,0,1,3,1,1,1,1,21,11,26,
37,37,0,40800,28,3,1,1,1,1,3,1,18,1,26,
37,21,0,35000,21,3,1,2,2,1,3,1,17,1,26,
37,33,0,-10001,3,3,0,1,2,1,3,1,1,0,26,
51,50,0,0,73,1,1,4,1,1,2,1,19,0,26,
51,51,0,0,73,1,1,2,2,1,2,1,16,0,26,
58,57,3,150000,55,1,1,4,1,4,1,9,21,1,26,
58,201,3,6000,44,1,1,1,2,4,1,6,18,1,26,
58,166,3,-10001,14,1,0,4,2,4,1,9,12,0,26,
58,171,3,-10001,12,1,0,4,1,4,1,9,9,0,26,
58,166,3,-10001,10,1,0,1,2,4,1,9,7,0,26,
22,22,0,0,78,1,0,1,2,1,1,1,19,0,26,
22,24,0,0,72,1,0,1,1,1,1,1,21,0,26,
37,37,0,0,90,1,0,3,1,1,2,1,10,0,26,
37,30,0,0,88,1,0,2,2,1,2,1,16,0,26,
28,28,0,0,49,1,1,4,2,1,1,3,19,0,26,
28,17,0,78000,51,1,5,1,1,1,1,1,17,1,26,
75,75,0,0,72,0,0,4,1,1,3,1,17,0,26,
15,15,0,0,67,1,0,1,1,1,1,1,24,0,26,
15,15,0,0,70,1,1,3,2,1,1,1,21,0,26,
96,95,0,90000,60,1,5,4,1,1,2,8,19,1,26,
96,91,0,40000,51,1,2,2,2,1,2,8,17,10,26,
96,98,0,40000,19,1,1,2,1,1,2,8,16,1,26,
90,89,1,130000,43,1,1,2,1,4,2,1,22,1,26,
90,118,1,75000,50,1,1,2,2,4,2,6,22,1,26,
90,98,1,-10001,11,1,0,3,1,4,2,9,8,0,26,
75,76,1,8700,48,0,4,3,2,5,4,1,21,11,26,
75,121,1,0,23,0,0,4,2,5,4,1,21,0,26,
75,126,1,11000,21,0,1,1,1,5,4,1,16,11,26,
75,97,1,-10001,9,0,0,1,2,5,4,1,6,0,26,
75,129,1,0,89,0,2,1,1,5,4,1,16,0,26,
154,154,0,37000,52,1,4,2,2,4,2,6,22,1,26,
154,76,0,50000,53,1,1,4,1,4,2,6,22,1,26,
116,115,2,20000,28,1,1,3,2,1,1,1,19,1,26,
116,135,2,45000,29,1,1,2,1,1,1,1,18,1,26,
116,181,2,-10001,3,1,0,3,1,1,1,1,1,0,26,
116,139,2,-10001,1,1,0,4,2,1,1,1,0,0,26,
161,160,0,76000,25,1,1,1,1,1,1,1,21,11,26,
161,201,0,50000,23,1,1,2,2,1,1,1,21,1,26,
30,29,4,58000,43,1,2,1,1,1,1,9,21,1,26,
30,25,4,0,43,1,0,1,2,1,1,9,21,0,26,
30,25,4,0,17,1,0,1,1,1,1,9,13,0,26,
30,30,4,-10001,14,1,0,3,2,1,1,9,10,0,26,
30,29,4,-10001,12,1,0,3,2,1,1,9,8,0,26,
30,24,4,-10001,8,1,0,2,1,1,1,9,4,0,26,
79,79,0,38000,31,0,1,3,1,1,2,1,19,1,26,
29,30,0,0,76,0,0,4,1,1,2,1,16,0,26,
346,347,1,60000,38,1,5,3,1,1,1,1,19,1,26,
346,298,1,1000,38,1,1,4,2,1,1,1,20,0,26,
346,264,1,-10001,11,1,0,1,1,1,1,1,8,0,26,
213,212,1,119000,55,1,3,2,1,1,1,1,22,1,26,
213,206,1,48400,52,1,1,4,2,1,1,1,21,1,26,
213,260,1,15000,23,1,1,1,2,1,1,1,19,0,26,
213,308,1,7800,21,1,1,2,1,1,1,1,19,1,26,
213,291,1,4100,16,1,1,3,2,1,1,1,14,1,26,
141,141,0,0,90,0,0,1,2,1,3,1,21,0,26,
168,168,0,34500,44,3,2,2,2,1,1,8,20,1,26,
168,196,0,46700,35,3,1,1,1,1,1,8,17,1,26,
168,157,0,-10001,13,3,0,4,1,1,1,8,10,0,26,
188,188,0,0,90,0,0,1,2,1,2,1,21,0,26,
104,104,1,96000,48,1,1,1,1,3,1,6,21,11,26,
104,68,1,84000,48,1,1,2,2,3,1,6,21,11,26,
104,60,1,43000,23,1,1,3,1,3,1,6,21,11,26,
104,55,1,0,17,1,0,2,2,3,1,6,15,0,26,
104,73,1,0,81,1,0,2,2,3,1,6,21,0,26,
13,13,0,0,65,1,1,2,2,1,2,1,16,0,26,
13,12,0,0,68,1,1,4,1,1,2,3,13,0,26,
223,222,0,0,69,1,0,3,1,1,2,2,22,0,26,
223,205,0,0,70,1,0,2,2,1,2,2,16,0,26,
28,27,0,63000,55,1,3,4,2,1,1,1,21,1,26,
28,30,0,0,58,1,0,1,1,1,1,1,16,0,26,
193,192,2,50000,41,1,3,2,2,1,1,1,22,1,26,
193,197,2,50000,44,1,6,4,1,1,1,1,18,0,26,
193,209,2,-10001,14,1,0,4,2,1,1,1,12,0,26,
193,209,2,-10001,12,1,0,4,2,1,1,1,10,0,26,
25,26,0,45800,58,1,1,1,1,1,1,1,17,1,26,
25,26,0,17500,64,1,1,4,2,1,1,1,20,1,26,
25,16,0,0,38,1,1,2,1,1,1,1,19,0,26,
159,160,0,28600,65,0,1,3,2,1,3,1,20,1,26,
159,165,0,15800,20,0,1,3,1,1,3,1,16,1,26,
190,190,0,43000,71,0,3,4,1,1,1,1,20,1,26,
38,38,0,0,71,0,0,4,2,1,2,1,20,0,26,
68,69,2,90000,42,1,1,1,1,3,1,6,22,1,26,
68,65,2,65000,44,1,7,3,2,3,1,1,16,1,26,
68,51,2,-10001,8,1,0,3,2,3,1,9,6,0,26,
68,53,2,-10001,3,1,0,2,1,3,1,9,2,0,26,
28,28,0,0,75,1,0,2,2,1,2,1,1,0,26,
28,43,0,0,76,1,0,3,1,1,2,1,16,0,26,
28,18,0,30000,42,1,6,3,2,1,2,1,17,1,26,
28,35,0,3100,18,1,1,3,2,1,2,1,19,1,26,
89,89,0,0,77,0,0,4,2,1,3,1,16,0,26,
301,301,0,100000,58,0,1,4,1,1,2,1,20,1,26,
82,82,0,0,72,0,0,1,2,1,3,2,17,0,26,
102,102,0,0,78,0,0,4,2,1,2,9,16,0,26,
94,93,0,0,54,0,0,3,2,1,1,1,20,0,26,
94,58,0,15400,19,0,1,2,1,1,1,1,16,1,26,
13,14,0,0,90,0,0,1,2,1,2,1,16,0,26,
10,10,0,26000,61,1,1,3,2,1,1,1,16,1,26,
10,9,0,0,63,1,0,1,1,1,1,1,16,0,26,
656,655,0,82000,33,0,1,4,1,1,1,1,16,1,26,
18,18,0,0,66,1,2,4,2,1,1,1,20,0,26,
18,18,0,0,66,1,0,4,1,1,1,1,19,0,26,
18,21,0,20000,21,1,6,3,1,1,1,1,20,1,26,
188,189,0,0,87,0,0,4,1,1,2,1,12,0,26,
93,93,1,55000,51,1,1,2,2,3,2,1,21,0,26,
93,81,1,60000,59,1,3,2,1,3,2,1,18,1,26,
93,67,1,300,16,1,1,2,1,3,2,1,13,0,26,
27,27,0,0,76,1,0,2,1,1,2,1,22,0,26,
27,24,0,0,72,1,3,2,2,1,2,1,21,0,26,
48,47,0,60000,66,1,1,4,1,1,2,1,20,0,26,
48,62,0,0,64,1,0,3,2,1,2,1,16,0,26,
82,82,0,100200,56,1,3,2,2,1,1,1,22,10,26,
82,69,0,2500,73,1,6,4,1,1,1,1,21,0,26,
